COLUMN_NAME;COLUMN_ID;IS_FILTER_DATE;IS_ID;IS_ORDER_BY;IS_PARTITION;NEW_DATA_TYPE;TABLE_NAME;TRANSFORMATION;ENDPOINT_NAME;DATA_SOURCE;TEAM
cod_compania;2;F;F;F;F;string;M_FORMATO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_formato;3;F;F;F;F;string;M_FORMATO;fn_transform_ClearString(califica3);PEBDDATA2;apdayc;sofia
desc_formato;4;F;F;F;F;string;M_FORMATO;fn_transform_ClearString(descrip);PEBDDATA2;apdayc;sofia
fecha_creacion;5;F;F;F;F;timestamp;M_FORMATO;fn_transform_DatetimeMagic(feccrea,horcrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;7;F;F;F;F;timestamp;M_FORMATO;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_FORMATO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_formato;0;F;T;F;F;string;M_FORMATO;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_FORMATO;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_FORMATO;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;6;F;F;F;F;string;M_FORMATO;fn_transform_ClearString(usucrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;8;F;F;F;F;string;M_FORMATO;fn_transform_ClearString(ultusumod);PEBDDATA2;apdayc;sofia
cod_iso;5;F;F;F;F;string;M_PAIS;fn_transform_ClearString(codletr);PEBDDATA2;apdayc;sofia
cod_pais;1;F;F;F;F;string;M_PAIS;fn_transform_ClearString(pais);PEBDDATA2;apdayc;sofia
continente;4;F;F;F;F;string;M_PAIS;fn_transform_ClearString(continente);PEBDDATA2;apdayc;sofia
desc_pais;3;F;F;F;F;string;M_PAIS;fn_transform_ClearString(descrip);PEBDDATA2;apdayc;sofia
desc_pais_comercial;2;F;F;F;F;string;M_PAIS;fn_transform_Case_with_default(codletr,CR;PEBDDATA2;apdayc;sofia
fecha_creacion;6;F;F;F;F;timestamp;M_PAIS;fn_transform_DatetimeMagic(feccrea,horcrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;8;F;F;F;F;timestamp;M_PAIS;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_pais;0;F;T;F;F;string;M_PAIS;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_PAIS;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_PAIS;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;7;F;F;F;F;string;M_PAIS;fn_transform_ClearString(usucrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;9;F;F;F;F;string;M_PAIS;fn_transform_ClearString(ultusumod);PEBDDATA2;apdayc;sofia
cantidad_botellas_pedido;19;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;qbotpedid;PEBDDATA2;apdayc;sofia
cantidad_botellas_programada;21;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;qbotcron;PEBDDATA2;apdayc;sofia
cantidad_cajas_pedido;18;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;qcajpedid;PEBDDATA2;apdayc;sofia
cantidad_cajas_programada;20;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;qcajcron;PEBDDATA2;apdayc;sofia
cod_almacen_emisor;11;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;emisor;PEBDDATA2;apdayc;sofia
cod_articulo;14;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;articulo;PEBDDATA2;apdayc;sofia
cod_cliente;15;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;cliente;PEBDDATA2;apdayc;sofia
cod_compania;9;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;compania;PEBDDATA2;apdayc;sofia
cod_documento_transaccion;12;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;docupedido;PEBDDATA2;apdayc;sofia
cod_procedimiento;16;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;procpedido;PEBDDATA2;apdayc;sofia
cod_sucursal;10;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;sucursal;PEBDDATA2;apdayc;sofia
estado;22;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;estado;PEBDDATA2;apdayc;sofia
fecha_creacion;23;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;fn_transform_DatetimeMagic(feccreacio,horcreacio,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_entrega;17;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;fechaentrega;PEBDDATA2;apdayc;sofia
fecha_modificacion;25;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;fn_transform_DatetimeMagic(fecultimod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_almacen_emisor;3;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;fn_transform_Concatenate(compania,sucursal,emisor);PEBDDATA2;apdayc;sofia
id_articulo;6;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;fn_transform_Concatenate(compania,articulo);PEBDDATA2;apdayc;sofia
id_cliente;7;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;fn_transform_Concatenate(compania,cliente);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;compania;PEBDDATA2;apdayc;sofia
id_comprobante;5;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;nropedido;PEBDDATA2;apdayc;sofia
id_documento_pedido_ades_programacion;0;F;T;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;id;PEBDDATA2;apdayc;sofia
id_documento_transaccion;4;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;docupedido;PEBDDATA2;apdayc;sofia
id_procedimiento;8;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;procpedido;PEBDDATA2;apdayc;sofia
id_sucursal;2;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;fn_transform_Concatenate(compania,sucursal);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;lastmodifydate;PEBDDATA2;apdayc;sofia
nro_comprobante;13;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;nropedido;PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
processperiod;-3;F;F;F;T;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;fn_transform_Date_to_String(fn_transform_DateMagic(fecpedido,yyyy-MM-dd,1900-01-01),yyyyMM);PEBDDATA2;apdayc;sofia
usuario_creacion;24;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;usuacreac;PEBDDATA2;apdayc;sofia
usuario_modificacion;26;F;F;F;F;string;T_DOCUMENTO_PEDIDO_ADES_PROGRAMACION;usuaulmod;PEBDDATA2;apdayc;sofia
cod_compania;3;F;F;F;F;string;M_TIPO_TRANSACCION;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_documento_transaccion;5;F;F;F;F;string;M_TIPO_TRANSACCION;fn_transform_ClearString(transaccio);PEBDDATA2;apdayc;sofia
cod_tipo_transaccion;4;F;F;F;F;string;M_TIPO_TRANSACCION;fn_transform_ClearString(transprinc);PEBDDATA2;apdayc;sofia
es_activo;6;F;F;F;F;string;M_TIPO_TRANSACCION;fn_transform_ClearString(estado);PEBDDATA2;apdayc;sofia
fecha_creacion;7;F;F;F;F;timestamp;M_TIPO_TRANSACCION;fn_transform_DatetimeMagic(feccrea,horcrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;9;F;F;F;F;timestamp;M_TIPO_TRANSACCION;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_compania;2;F;F;F;T;string;M_TIPO_TRANSACCION;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_documento_transaccion;1;F;F;F;F;string;M_TIPO_TRANSACCION;fn_transform_Concatenate(compania,transaccio);PEBDDATA2;apdayc;sofia
id_tipo_transaccion;0;F;T;F;F;string;M_TIPO_TRANSACCION;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_TIPO_TRANSACCION;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_TIPO_TRANSACCION;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;8;F;F;F;F;string;M_TIPO_TRANSACCION;fn_transform_ClearString(usucrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;10;F;F;F;F;string;M_TIPO_TRANSACCION;fn_transform_ClearString(ultusumod);PEBDDATA2;apdayc;sofia
cod_compania;5;F;F;F;F;string;M_MODULO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_fuerza_venta;7;F;F;F;F;string;M_MODULO;fn_transform_ClearString(codfvtas,$0);PEBDDATA2;apdayc;sofia
cod_modulo;8;F;F;F;F;string;M_MODULO;fn_transform_ClearString(modulo);PEBDDATA2;apdayc;sofia
cod_ruta;9;F;F;F;F;string;M_MODULO;fn_transform_ClearString(ruta);PEBDDATA2;apdayc;sofia
cod_sucursal;6;F;F;F;F;string;M_MODULO;fn_transform_ClearString(sucursal);PEBDDATA2;apdayc;sofia
desc_modulo;10;F;F;F;F;string;M_MODULO;fn_transform_ClearString(descmodulo);PEBDDATA2;apdayc;sofia
es_activo;11;F;F;F;F;string;M_MODULO;fn_transform_ClearString(stsmodulo);PEBDDATA2;apdayc;sofia
fecha_creacion;12;F;F;F;F;timestamp;M_MODULO;fn_transform_DatetimeMagic(feccreacio,horcreacio,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;14;F;F;F;F;timestamp;M_MODULO;fn_transform_DatetimeMagic(fecultimod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_MODULO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_fuerza_venta;3;F;F;F;F;string;M_MODULO;fn_transform_Concatenate(compania,sucursal,codfvtas);PEBDDATA2;apdayc;sofia
id_modulo;0;F;T;F;F;string;M_MODULO;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_ruta;4;F;F;F;F;string;M_MODULO;fn_transform_Concatenate(compania,sucursal,codfvtas,ruta);PEBDDATA2;apdayc;sofia
id_sucursal;2;F;F;F;F;string;M_MODULO;fn_transform_Concatenate(compania,sucursal);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_MODULO;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_MODULO;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;13;F;F;F;F;string;M_MODULO;fn_transform_ClearString(usuacreac);PEBDDATA2;apdayc;sofia
usuario_modificacion;15;F;F;F;F;string;M_MODULO;fn_transform_ClearString(usuaulmod);PEBDDATA2;apdayc;sofia
cod_almacen_emisor_destino;39;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(almacendes);PEBDDATA2;apdayc;sofia
cod_almacen_emisor_origen;23;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(almacenori);PEBDDATA2;apdayc;sofia
cod_almacen_referencia;29;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(almrefer);PEBDDATA2;apdayc;sofia
cod_almacen_referencia2;34;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(almrefer2);PEBDDATA2;apdayc;sofia
cod_chofer;42;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(chofer);PEBDDATA2;apdayc;sofia
cod_compania;19;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_compania_destino;37;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(companiades);PEBDDATA2;apdayc;sofia
cod_compania_referencia;27;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(ciarefer);PEBDDATA2;apdayc;sofia
cod_compania_referencia2;32;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(ciarefer2);PEBDDATA2;apdayc;sofia
cod_documento_transaccion;24;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(docucomalm);PEBDDATA2;apdayc;sofia
cod_documento_transaccion1;30;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(docucomal1);PEBDDATA2;apdayc;sofia
cod_estado_comprobante;48;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(stscomalm);PEBDDATA2;apdayc;sofia
cod_moneda;51;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(moneda);PEBDDATA2;apdayc;sofia
cod_procedimiento;26;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(proccomalm);PEBDDATA2;apdayc;sofia
cod_sucursal;20;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(sucursal);PEBDDATA2;apdayc;sofia
cod_sucursal_destino;38;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(sucursades);PEBDDATA2;apdayc;sofia
cod_sucursal_origen;22;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(sucursaori);PEBDDATA2;apdayc;sofia
cod_sucursal_referencia;28;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(sucrefer);PEBDDATA2;apdayc;sofia
cod_sucursal_referencia2;33;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(sucrefer2);PEBDDATA2;apdayc;sofia
cod_tipo_documento_liquidacion;49;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(doculiquid);PEBDDATA2;apdayc;sofia
cod_tipo_documento_referencia2;35;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(docucomal2);PEBDDATA2;apdayc;sofia
cod_transportista;40;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(transport);PEBDDATA2;apdayc;sofia
cod_turno_carga;43;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(turnocarga);PEBDDATA2;apdayc;sofia
cod_turno_descarga;44;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(turnodesca);PEBDDATA2;apdayc;sofia
cod_vehiculo;41;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(vehiculo);PEBDDATA2;apdayc;sofia
cod_vendedor;55;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(vendedor);PEBDDATA2;apdayc;sofia
cod_zona_distribucion;56;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(zonadist);PEBDDATA2;apdayc;sofia
fecha_almacen;47;F;F;F;F;date;T_MOVIMIENTO_INVENTARIO;fn_transform_DateMagic(feccomalms,yyyy-MM-dd,to_Null);PEBDDATA2;apdayc;sofia
fecha_creacion;61;F;F;F;F;timestamp;T_MOVIMIENTO_INVENTARIO;fn_transform_DatetimeMagic(feccreacio,horcreacio,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_emision;45;F;F;F;F;date;T_MOVIMIENTO_INVENTARIO;fn_transform_DateMagic(feccomalm,yyyy-MM-dd,to_Null);PEBDDATA2;apdayc;sofia
fecha_liquidacion;46;F;F;F;F;date;T_MOVIMIENTO_INVENTARIO;fn_transform_DateMagic(feccomalml,yyyy-MM-dd,to_Null);PEBDDATA2;apdayc;sofia
fecha_modificacion;63;F;F;F;F;timestamp;T_MOVIMIENTO_INVENTARIO;fn_transform_DatetimeMagic(fecultimod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
flg_impreso;64;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(impreso);PEBDDATA2;apdayc;sofia
id_almacen;4;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_Concatenate(compania,sucursal,almacenori);PEBDDATA2;apdayc;sofia
id_almacen_destino;9;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_Concatenate(companiades,sucursades,almacendes);PEBDDATA2;apdayc;sofia
id_almacen_referencia;16;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_Concatenate(ciarefer,almrefer);PEBDDATA2;apdayc;sofia
id_chofer;12;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_Concatenate(compania,chofer);PEBDDATA2;apdayc;sofia
id_compania;2;F;F;F;T;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_compania_destino;7;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(companiades);PEBDDATA2;apdayc;sofia
id_compania_referencia;14;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(ciarefer);PEBDDATA2;apdayc;sofia
id_documento_almacen;5;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_Concatenate(compania,sucursal,almacenori,docucomalm,nrocomalm);PEBDDATA2;apdayc;sofia
id_movimiento_almacen;1;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_Concatenate(compania,sucursal,almacenori,nromovalm);PEBDDATA2;apdayc;sofia
id_movimiento_ingreso;13;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_Concatenate(compania,sucursal,docucomal1,nrocomalm1,nromovalm);PEBDDATA2;apdayc;sofia
id_movimiento_inventario;0;F;T;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_persona;18;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_Concatenate(compania,prvcliemp);PEBDDATA2;apdayc;sofia
id_procedimiento;6;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_Concatenate(compania,docucomalm,proccomalm);PEBDDATA2;apdayc;sofia
id_sucursal;3;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_Concatenate(compania,sucursal);PEBDDATA2;apdayc;sofia
id_sucursal_destino;8;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_Concatenate(companiades,sucursades);PEBDDATA2;apdayc;sofia
id_sucursal_referencia;15;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_Concatenate(ciarefer,sucrefer);PEBDDATA2;apdayc;sofia
id_transportista;10;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_Concatenate(compania,transport);PEBDDATA2;apdayc;sofia
id_vehiculo;11;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_Concatenate(compania,vehiculo);PEBDDATA2;apdayc;sofia
id_vendedor;17;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_Concatenate(compania,vendedor);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;T_MOVIMIENTO_INVENTARIO;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
nro_documento_almacen;25;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(nrocomalm);PEBDDATA2;apdayc;sofia
nro_documento_almacen1;31;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(nrocomalm1);PEBDDATA2;apdayc;sofia
nro_documento_almacen_referencia2;36;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(nrocomalm2);PEBDDATA2;apdayc;sofia
nro_documento_liquidacion;50;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(nroliquida);PEBDDATA2;apdayc;sofia
nro_documento_movimiento;21;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(nromovalm);PEBDDATA2;apdayc;sofia
nro_serie_alm;57;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(sercomalm);PEBDDATA2;apdayc;sofia
nropricoal;58;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(nropricoal);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;T_MOVIMIENTO_INVENTARIO;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
processperiod;-3;F;F;F;T;string;T_MOVIMIENTO_INVENTARIO;fn_transform_Date_to_String(fn_transform_DateMagic(feccomalms,yyyy-MM-dd,1900-01-01),yyyyMM);PEBDDATA2;apdayc;sofia
prov_clien_emp;59;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(prvcliemp);PEBDDATA2;apdayc;sofia
tipo_cambio;52;F;F;F;F;double;T_MOVIMIENTO_INVENTARIO;tipcambio;PEBDDATA2;apdayc;sofia
total_importe;53;F;F;F;F;double;T_MOVIMIENTO_INVENTARIO;timpcomal;PEBDDATA2;apdayc;sofia
total_peso;54;F;F;F;F;double;T_MOVIMIENTO_INVENTARIO;tpescomal;PEBDDATA2;apdayc;sofia
usuario_creacion;60;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(usuacreac);PEBDDATA2;apdayc;sofia
usuario_modificacion;62;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO;fn_transform_ClearString(usuaulmod);PEBDDATA2;apdayc;sofia
cod_aroma;4;F;F;F;F;string;M_AROMA;califica10;PEBDDATA2;apdayc;sofia
cod_compania;3;F;F;F;F;string;M_AROMA;compania;PEBDDATA2;apdayc;sofia
desc_aroma;5;F;F;F;F;string;M_AROMA;descrip;PEBDDATA2;apdayc;sofia
fecha_creacion;6;F;F;F;F;timestamp;M_AROMA;fn_transform_DatetimeMagic(feccrea,horcrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;8;F;F;F;F;timestamp;M_AROMA;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_aroma;1;F;F;F;F;string;M_AROMA;id;PEBDDATA2;apdayc;sofia
id_compania;2;F;F;F;T;string;M_AROMA;compania;PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_AROMA;lastmodifydate;PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_AROMA;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;7;F;F;F;F;string;M_AROMA;usucrea;PEBDDATA2;apdayc;sofia
usuario_modificacion;9;F;F;F;F;string;M_AROMA;ultusumod;PEBDDATA2;apdayc;sofia
cod_compania;5;F;F;F;F;string;M_OPERACION;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_documento_transaccion;6;F;F;F;F;string;M_OPERACION;fn_transform_ClearString(docuoperac);PEBDDATA2;apdayc;sofia
cod_operacion;8;F;F;F;F;string;M_OPERACION;fn_transform_ClearString(operacion);PEBDDATA2;apdayc;sofia
cod_procedimiento;7;F;F;F;F;string;M_OPERACION;fn_transform_ClearString(procedim);PEBDDATA2;apdayc;sofia
cod_tipo_operacion;12;F;F;F;F;string;M_OPERACION;fn_transform_ClearString(tipoper);PEBDDATA2;apdayc;sofia
desc_operacion;9;F;F;F;F;string;M_OPERACION;fn_transform_ClearString(descoper1);PEBDDATA2;apdayc;sofia
desc_operacion_corto;10;F;F;F;F;string;M_OPERACION;fn_transform_ClearString(descoper2);PEBDDATA2;apdayc;sofia
es_activo;11;F;F;F;F;string;M_OPERACION;fn_transform_ClearString(stsoperaci);PEBDDATA2;apdayc;sofia
fecha_creacion;13;F;F;F;F;timestamp;M_OPERACION;fn_transform_DatetimeMagic(feccreacio,horcreacio,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;15;F;F;F;F;timestamp;M_OPERACION;fn_transform_DatetimeMagic(fecultimod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_OPERACION;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_documento_transaccion;2;F;F;F;F;string;M_OPERACION;fn_transform_Concatenate(compania,docuoperac);PEBDDATA2;apdayc;sofia
id_operacion;0;F;T;F;F;string;M_OPERACION;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_procedimiento;3;F;F;F;F;string;M_OPERACION;fn_transform_Concatenate(compania,docuoperac,procedim);PEBDDATA2;apdayc;sofia
id_tipo_operacion;4;F;F;F;F;string;M_OPERACION;fn_transform_ClearString(tipoper);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_OPERACION;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_OPERACION;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;14;F;F;F;F;string;M_OPERACION;fn_transform_ClearString(usuacreac);PEBDDATA2;apdayc;sofia
usuario_modificacion;16;F;F;F;F;string;M_OPERACION;fn_transform_ClearString(usuaulmod);PEBDDATA2;apdayc;sofia
cod_compania;2;F;F;F;F;string;M_OCASION;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_ocasion_consumo;3;F;F;F;F;string;M_OCASION;fn_transform_ClearString(codocas);PEBDDATA2;apdayc;sofia
desc_ocasion_consumo;4;F;F;F;F;string;M_OCASION;fn_transform_ClearString(desocas);PEBDDATA2;apdayc;sofia
es_activo;5;F;F;F;F;string;M_OCASION;fn_transform_ClearString(estocas);PEBDDATA2;apdayc;sofia
